sample.samplingPoint,longitude,latitude,area,subarea
NW-88010089,-2.401531,53.329744,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88010591,-2.638072,53.749445,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88006595,-2.697643,54.675636,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88003434,-2.346225,53.905147,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88022220,-2.368617,53.32265,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88008024,-2.603524,53.369683,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88005133,-3.372862,54.519881,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88006790,-2.848512,53.354979,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-M
NW-88010023,-2.930134,54.562823,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88003846,-2.783228,53.856964,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-D
NW-88025779,-2.241346,53.493614,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88003518,-2.37836,53.791047,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88009051,-2.333015,54.17634,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88006965,-2.141362,53.365194,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88008615,-2.804215,53.778017,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88005012,-3.398758,54.268264,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-D
NW-88006870,-2.44097,53.433854,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-M
NW-88002001,-2.156345,53.414558,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88003561,-2.662045,53.744507,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88004016,-2.636052,54.109682,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-D
NW-88010192,-3.004572,54.821046,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88007947,-2.740845,53.141489,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88010189,-3.012314,54.632614,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88003521,-2.412708,53.820073,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88006264,-2.658705,54.667146,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88006742,-3.159373,53.393803,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-M
NW-88006762,-3.025539,53.331566,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-M
NW-88010197,-2.974169,55.01253,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88003442,-2.433719,53.843961,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88010221,-2.722921,54.614557,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88010305,-2.449564,54.130575,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-D
NW-88009178,-2.209789,53.953997,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-RSN1892,-2.766145,54.010238,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-D
NW-RSN0923,-3.297541,54.649234,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88020699,-2.816184,54.779143,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88021775,-2.694078,54.920812,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88006844,-2.484838,53.386854,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88020055,-2.268874,53.425378,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88010673,-2.181557,53.311387,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-6095,-3.155958,53.351048,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88020056,-3.053901,53.312531,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-M
NW-88023754,-2.868715,53.480974,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88010666,-2.096699,53.351396,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88020038,-2.40573,54.076805,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-D
NW-88025886,-3.501379,54.742839,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-9
NW-88025887,-3.490702,54.754151,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-9
NW-88025889,-3.48634,54.783081,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-9
NW-88025888,-3.480646,54.760457,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-9
NW-88022596,-2.372929,53.128352,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88020088,-2.851084,53.35586,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-M
NW-88006964,-2.141661,53.364834,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-RSN1196,-1.982639,53.333996,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88006836,-2.670104,53.436653,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-M
NW-RSN0331,-3.41646,54.379141,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-D
NW-RSN1159,-2.873136,55.073794,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88021561,-2.609634,53.21855,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88021555,-2.650527,53.202271,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88021958,-2.891024,54.363411,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-D
NW-88021550,-2.649337,53.204785,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88021558,-2.603632,53.215605,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88021559,-2.599614,53.214223,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88020691,-2.787393,54.905595,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-26403,-2.782561,53.06778,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88021777,-2.374986,53.649262,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88010210,-2.907225,54.880226,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88021959,-2.44092,53.979435,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88021984,-2.398656,53.960529,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88010311,-2.285623,53.96849,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88021780,-2.405141,53.969225,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-26306,-2.881821,53.228982,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-RSN1123,-2.929972,55.006945,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88010461,-3.299383,54.57433,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-RSN1127,-2.621083,54.949497,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88009172,-2.267115,53.934829,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88010250,-2.521783,55.037238,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-RSN1111,-2.599068,55.022927,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88010198,-3.041083,55.048102,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88009525,-2.975378,54.849592,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88010194,-2.944141,54.892526,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88021533,-2.593228,54.778641,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88006793,-2.794765,53.357147,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-M
NW-88006795,-2.780982,53.416834,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-M
NW-RSN1135,-2.907399,54.623326,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-RSN0312,-2.282654,53.104384,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88006262,-2.82218,54.612386,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88006180,-2.489894,54.578366,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88022930,-2.388452,53.351117,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88001850,-1.986337,53.321386,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88003559,-2.614575,53.754152,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88024181,-1.920277,53.373287,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88001841,-2.006668,53.440512,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88003444,-2.432512,53.977273,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88025853,-2.410402,53.288761,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-P
NW-88006306,-2.829619,54.90216,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88002324,-2.358737,53.543906,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88002279,-2.403647,53.574035,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88003560,-2.64444,53.741493,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88003539,-2.47059,53.716425,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88023122,-2.386596,53.755617,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-G
NW-88024627,-2.299988,53.471298,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
NW-88021261,-2.636226,54.613776,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-11,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-11-B
NW-88020054,-2.376283,53.455019,http://environment.data.gov.uk/registry/def/ea-organization/ea_areas/4-12,http://environment.data.gov.uk/water-quality/id/ea-subarea/4-12-L
